code,SMILES,Metal,solvents,AATS5s,AATS0i,AATS3i,ATSC2dv,ATSC3Z,ATSC2v,ATSC5v,ATSC8v,ATSC6are,ATSC3i,ATSC7i,AATSC3s,AATSC0Z,AATSC3Z,AATSC0m,AATSC2m,AATSC3m,PEOE_VSA7,EState_VSA2,SLogP,Atomic_Number,AtomicMass,AtomicRadius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,Relative Molecular Weight,Permittivity,LogP,HBD,HBA,MPC,Boiling Point (°„C),SSA
HURFEH,C1=C(C=C(C=C1C(=O)O)N)C(=O)O,Zn,dimethylamine,7.862068966,163.0911809,152.8982527,9.01,-66.27,4.290158193,-355.2791089,69.38641121,-1.191636,-16.76817217,7.893712932,-0.450960961,7.91,-1.791081081,37.02908443,4.203716805,-8.581103553,18.19910121,16.81428926,0.6652,30,65.4,139,4.45,6.4,-60,9.394,7.134,45.09,3.9,0.67,1,1,0.2,3.2,1569.01
HUYXUV,C(=O)O,Co,formate,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,46.03,59,-0.39,1,2,0.24,100.8,62.4179
HUYYAC,C(=O)O,Cu,formate,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,29,63.55,140,4.48,6.7,119,7.726,8.933,46.03,59,-0.39,1,2,0.24,100.8,199.873
ICITEU,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Fe,dimethylformamide,3.374485597,155.9322375,148.2805248,1,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,34.22076092,-0.675512816,-2.510820118,35.39237126,11.12690298,2.75,26,55.84,194,4.06,8.4,15,7.902,7.874,73.09,36.7,-0.85,1,2,0.37,153,3353.996
IFASOZ,C(CCC(=O)O)CC(=O)O,Mg,"N,N-dimethylacetamide",4.127572016,167.58739,167.6355033,15.52,-55.57,-413.8339992,21.53607572,-71.0457373,-2.325,-1.811831412,1.714500575,-0.799043928,8.89,-1.292325581,41.58715809,0.891151629,-5.959742204,12.84164325,12.84164325,0.716,12,24.305,173,3.75,10.6,-40,7.646,1.74,87.12,32.2,-0.85,1,2,0.25,165.1,1980.94
IFIPEV,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,In,"N,N-dimethylformamide",3.374485597,155.9322375,148.2805248,1,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,34.22076092,-0.675512816,-2.510820118,35.39237126,11.12690298,2.75,49,114.818,193,3.1,9.7,29,5.786,7.31,73.09,36.7,-0.85,1,2,0.37,153,2326.64
IGUCIY,C1=CN=CN1,Sm,imidazole,6.089439787,171.3926447,173.9353714,-15,-30,-133.4506,0,0,0,-1.484482744,0,-0.167789001,7.333333333,-2.727272727,34.91960756,-11.32507474,-13.04849407,0,0,0.4097,62,150.4,229,3.1,28.8,16,5.644,7.52,68.08,13.1,-0.31,1,2,0.26,188,230.439
IGUTUB,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Cd,"N,N-dimethylformamide",3.049095607,156.9972407,150.3053673,-13.11111111,-31.66666667,-184.0296772,52.37720138,-215.3621752,0.528467882,-3.720835241,-2.198696973,0.019483025,6.972222222,-0.659722222,33.12236148,-2.896483922,-3.185992089,35.39237126,0,2.4468,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,469.619
IGUTUB01,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Cd,"N,N-dimethylformamide",3.049095607,156.9972407,150.3053673,-13.11111111,-31.66666667,-184.0296772,52.37720138,-215.3621752,0.528467882,-3.720835241,-2.198696973,0.019483025,6.972222222,-0.659722222,33.12236148,-2.896483922,-3.185992089,35.39237126,0,2.4468,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,331.882
IGUVIR,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Cd,"N,N-dimethylacetamide",3.049095607,156.9972407,150.3053673,-13.11111111,-31.66666667,-184.0296772,52.37720138,-215.3621752,0.528467882,-3.720835241,-2.198696973,0.019483025,6.972222222,-0.659722222,33.12236148,-2.896483922,-3.185992089,35.39237126,0,2.4468,48,112.41,158,4.33,7.2,-70,8.994,8.69,87.12,32.2,-0.85,1,2,0.25,165.1,472.826
IGUVIR01,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Cd,"N,N-dimethylacetamide",3.049095607,156.9972407,150.3053673,-13.11111111,-31.66666667,-184.0296772,52.37720138,-215.3621752,0.528467882,-3.720835241,-2.198696973,0.019483025,6.972222222,-0.659722222,33.12236148,-2.896483922,-3.185992089,35.39237126,0,2.4468,48,112.41,158,4.33,7.2,-70,8.994,8.69,87.12,32.2,-0.85,1,2,0.25,165.1,562.8
IHOSUV,CC(=O)O,Mg,ethanol,6.089439787,170.5202365,181.1765606,1,-90,-42.03469954,0,0,0,1.412091599,0,-5.409722222,9.5,-11.25,44.21852025,15.82330225,-51.949009,0,0,0.0909,12,24.305,173,3.75,10.6,-40,7.646,1.74,46.07,24.3,-0.31,1,1,0.3,78.37,214.471
IJITEC,C1=CC(=CC=C1C2=CC=C(C=C2)N3C=CN=C3)N4C=CN=C4,Co,acetonitrile,2.406504065,158.7807164,152.8364603,-37.61111111,-85.55555556,-142.4597353,-355.5091315,-495.5604612,0.514044444,4.078073776,6.585107786,-0.025268934,6.472222222,-1.125730994,31.06329281,-3.792848865,-5.345433323,35.39237126,0,3.725,27,58.93319,192,4.3,7.5,64,7.881,8.86,41.05,37.5,0.34,0,1,0.26,81.6,121.702
ITIPAE,C(=O)O,Zn,dimethylformamide,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,320.545
IWOSAP,C(CC(=O)O)C(=O)O,Ho,salicylic,17.63333333,168.4634628,170.0166532,4.816326531,-82.83673469,-249.9676208,98.47365813,0,-1.54122449,-2.150515384,0.438825239,-2.430770975,9.387755102,-3.313469388,43.64067584,4.64666622,-15.18046597,0,12.84164325,-0.0642,67,164.93033,216,3.1,23.6,33,6.022,8.8,138.12,13.2,2.1,1,2,0.28,211,164.2
IXODUV,C1=CC(=CC=C1C(=O)O)C(=O)O,V,"1,3-cyclohexadiene",4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,23,50.9415,179,3.6,12.4,51,6.746,6,92.14,2.3,2.3,0,1,0.23,82,1530.87
IXOFEH,C1=CC(=CC=C1C(=O)O)C(=O)O,V,benzene,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,23,50.9415,179,3.6,12.4,51,6.746,6,78.11,2.2,2.13,0,0,0.16,80.1,1393.75
IXOFOR,C1=CC(=CC=C1C(=O)O)C(=O)O,V,cyclohexane,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,23,50.9415,179,3.6,12.4,51,6.746,6,84.16,2.02,3.44,0,2,0.17,80.7,1525.68
IXOFUX,C1=CC(=CC=C1C(=O)O)C(=O)O,V,cyclohexene,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,23,50.9415,179,3.6,12.4,51,6.746,6,82.15,2.02,3.21,0,2,0.18,83,1524.3
IXOFUX01,C1=CC(=CC=C1C(=O)O)C(=O)O,V,cyclohexene,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,23,50.9415,179,3.6,12.4,51,6.746,6,82.15,2.02,3.21,0,2,0.18,83,1518.69
IXUQUO,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,"N,N-dimethylformamide",4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,356.073
IXURAV,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,ethanol,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,46.07,24.3,-0.31,1,1,0.3,78.37,282.3441
IXUREZ,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,ethanol,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,46.07,24.3,-0.31,1,1,0.3,78.37,811.62
IXUWOO,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Co,dimethylformamide,4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,786.299
IYUHIU,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,In,N-methylformamide,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,49,114.818,193,3.1,9.7,29,5.786,7.31,73.09,182,-0.1,1,2,0.26,163,1536.36
IZUVUV,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,nitrobenzene,3.515151515,160.2430725,155.5339184,-9,3,-233.8056233,619.5860344,-1090.310193,-1.01805,-29.09014543,1.555658253,-0.00617284,6.25,0.041666667,29.897114,-2.890111,0.1943605,36.39820241,0,3.0576,30,65.4,139,4.45,6.4,-60,9.394,7.134,123.11,35.3,1.6,1,5,0.21,210,1561.02
JALLOA,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Ce,"N,N-dimethylformamide",6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,58,140.116,235,3.1,29.6,635,5.539,6.77,73.09,36.7,-0.85,1,2,0.37,153,1369.5353
JASNAT,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,p-xylene,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,106.17,2.38,2.56,0,1.18,0.17,138,559.387
JEZLAE,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,Mn,"N,N-dimethylformamide",5.132132132,157.6910737,146.7305362,2,-90,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,34.06980826,1.543624954,-6.167148809,47.52510539,33.38070895,2.1464,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,233.265
JIDKIT,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,Zn,dimethylformamide,5.132132132,157.6910737,146.7305362,2,-90,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,34.06980826,1.543624954,-6.167148809,47.52510539,33.38070895,2.1464,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,1989.84
JIXBUQ,C1=CC(=CC=C1C(=O)O)N(C2=CC=C(C=C2)C(=O)O)C3=CC=C(C=C3)C(=O)O,Cd,"N,N-dimethylformamide",3.406349206,157.218466,152.1448077,7.122769064,-45.40075717,-388.8149985,-209.4552147,-83.18651229,6.086295998,-11.4038192,6.851353018,0.025886317,7.223363981,-0.488180185,34.07653056,0.034641831,-2.309973103,72.79640482,16.69035448,4.251,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,2505.83
JIZJOT,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Co,propan-1-ol,3.049095607,156.9972407,150.3053673,-13.11111111,-31.66666667,-184.0296772,52.37720138,-215.3621752,0.528467882,-3.720835241,-2.198696973,0.019483025,6.972222222,-0.659722222,33.12236148,-2.896483922,-3.185992089,35.39237126,0,2.4468,27,58.93319,192,4.3,7.5,64,7.881,8.86,60.1,18.8,-0.25,1,2,0.29,97.2,975.245
JIZJUZ,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Co,benzene,3.049095607,156.9972407,150.3053673,-13.11111111,-31.66666667,-184.0296772,52.37720138,-215.3621752,0.528467882,-3.720835241,-2.198696973,0.019483025,6.972222222,-0.659722222,33.12236148,-2.896483922,-3.185992089,35.39237126,0,2.4468,27,58.93319,192,4.3,7.5,64,7.881,8.86,78.11,2.2,2.13,0,0,0.16,80.1,960.38
JIZWIA,C1CC(CCC1C(=O)O)C(=O)O,Al,o-xylene,3.813131313,165.632159,160.8622633,22.55555556,-21.47222222,-336.1865227,279.5326761,-68.13673812,-0.498333333,-15.89026657,1.312761789,-0.150601161,8.472222222,-0.320480929,39.78873847,-0.07420273,-1.606709107,25.68328649,11.83581209,0.962,13,26.981538,184,3.23,8.3,42,5.986,2.7,106.17,2.38,3.2,0,1,0.19,144,730.096
JIZWOG,C1CC(CCC1C(=O)O)C(=O)O,Al,p-xylene,3.813131313,165.632159,160.8622633,22.55555556,-21.47222222,-336.1865227,279.5326761,-68.13673812,-0.498333333,-15.89026657,1.312761789,-0.150601161,8.472222222,-0.320480929,39.78873847,-0.07420273,-1.606709107,25.68328649,11.83581209,0.962,13,26.981538,184,3.23,8.3,42,5.986,2.7,106.17,2.38,2.56,0,1.18,0.17,138,796.167
JOCGEQ,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Cu,"N,N-dimethylformamide",3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,29,63.55,140,4.48,6.7,119,7.726,8.933,73.09,36.7,-0.85,1,2,0.37,153,390.237
JOTDEE,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,Co,dimethylacetamide,5.132132132,157.6910737,146.7305362,2,-90,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,34.06980826,1.543624954,-6.167148809,47.52510539,33.38070895,2.1464,27,58.93319,192,4.3,7.5,64,7.881,8.86,87.12,37.8,0.937,1,24.2,0.25,166,2993.83
JUJTAL,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Co,dimethylformamide,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,314.365
JUNKIP,C1=CN=CC=C1C2=CC=NC=C2,Zn,dimethylformamide,2.5,158.4882451,153.3959163,-28.08,-37.42,-168.53654,-97.35287001,0,-0.110664,5.60363627,17.32369574,-0.070175439,6.49,-0.984736842,31.17136264,-6.11030994,-4.654749251,35.39237126,0,2.1436,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,246.084
JUYROM,C1=C(C=C(C=C1C(=O)O)O)C(=O)O,Zn,"N,N-dimethylacetamide",10.64102564,160.5851153,151.5841872,-0.872576177,-66.48199446,-82.49993911,-171.0374962,76.06475325,-0.594210526,-15.36591958,7.749371444,-0.763399727,7.83933518,-1.899485556,36.5352815,1.746852814,-8.988056674,18.19910121,16.87641482,0.7886,30,65.4,139,4.45,6.4,-60,9.394,7.134,87.12,32.2,-0.85,1,2,0.25,165.1,1659.51
KABXES,C1=C(C=C(C=C1C(=O)O)[N+](=O)[O-])C(=O)O,Sm,"N,N-dimethylformamide",8.08045977,163.1445443,152.9221209,10.24,-45.48,-88.84582021,5.968041315,85.43943289,4.418904,-16.83487397,7.928130688,-0.288198198,7.14,-1.229189189,33.12123055,1.946496089,-5.855391314,6.066367068,0,0.9912,62,150.4,229,3.1,28.8,16,5.644,7.52,73.09,36.7,-0.85,1,2,0.37,153,57.8457
KABXIW,C1=C(C=C(C=C1C(=O)O)[N+](=O)[O-])C(=O)O,Pr,"N,N-dimethylformamide",8.08045977,163.1445443,152.9221209,10.24,-45.48,-88.84582021,5.968041315,85.43943289,4.418904,-16.83487397,7.928130688,-0.288198198,7.14,-1.229189189,33.12123055,1.946496089,-5.855391314,6.066367068,0,0.9912,59,140.90766,239,3.1,28.2,93,5.464,6.77,73.09,36.7,-0.85,1,2,0.37,153,115.898
KABXOC,C1=C(C=C(C=C1C(=O)O)[N+](=O)[O-])C(=O)O,Eu,"N,N-dimethylformamide",8.08045977,163.1445443,152.9221209,10.24,-45.48,-88.84582021,5.968041315,85.43943289,4.418904,-16.83487397,7.928130688,-0.288198198,7.14,-1.229189189,33.12123055,1.946496089,-5.855391314,6.066367068,0,0.9912,63,151.964,233,3.1,27.7,83,5.67,5.24,73.09,36.7,-0.85,1,2,0.37,153,87.3258
KACZUM,C1=C(C(=CC(=C1O)C(=O)O)O)C(=O)O,Zn,dimethylacetamide,9.730639731,161.8284238,151.69121,3.08,-49.63,-25.83376716,-40.33740763,-13.73447361,-2.6322,-17.00759267,3.574934718,-1.161771772,7.89,-1.341351351,36.66212565,2.545874964,-6.245226885,12.13273414,0,0.4942,30,65.4,139,4.45,6.4,-60,9.394,7.134,87.12,37.8,0.937,1,24.2,0.25,166,398.729
KANDAG,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,dimethylformamide,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,192.957
KARLIA,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Ni,dimethylformamide,4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,28,58.693,163,4.4,6.8,112,7.64,8.912,73.09,36.7,-0.85,1,2,0.37,153,2630.89
KAVREG,C(=O)O,Co,diethylformamide,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,89.13,37.7,-0.55,1,2,0.2,174,269.394
KAVRIK,C(=O)O,Mg,diethylformamide,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,12,24.305,173,3.75,10.6,-40,7.646,1.74,89.13,37.7,-0.55,1,2,0.2,174,355.831
KAVROQ,C(=O)O,Zn,diethylformamide,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,30,65.4,139,4.45,6.4,-60,9.394,7.134,89.13,37.7,-0.55,1,2,0.2,174,262.852
KAVTEI,C1=CC(=CC=C1C(=O)O)C(=O)O,Cd,dimethylformamide,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,794.132
KAYJUS,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,"N,N-dimethylformamide",4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,316.837
KEFWEZ,C1=C(OC(=C1)C(=O)O)C(=O)O,Co,"N,N-dimethylformamide",5.619047619,161.8462116,161.1628664,9.333333333,-7.444444444,-141.6918397,-52.99056242,81.84243715,3.122755556,2.728500953,3.522932518,0.039318304,7.555555556,-0.323671498,35.01026736,2.702140678,-1.786771977,12.13273414,11.52049484,0.676,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,1586.75
KEJBOQ,C1=CN=CC=C1C(=O)O,Cd,ethanol,6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,48,112.41,158,4.33,7.2,-70,8.994,8.69,46.07,24.3,-0.31,1,1,0.3,78.37,107.907
KEJHIQ,C1=CN=CC=C1C(=O)O,Cd,pyrazine,6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,48,112.41,158,4.33,7.2,-70,8.994,8.69,80.1,3,0.75,0,1,0.2,115.1,319.265
KEVLEE,C1=CN=CN1,Zn,pyridine,6.089439787,171.3926447,173.9353714,-15,-30,-133.4506,0,0,0,-1.484482744,0,-0.167789001,7.333333333,-2.727272727,34.91960756,-11.32507474,-13.04849407,0,0,0.4097,30,65.4,139,4.45,6.4,-60,9.394,7.134,79.1,12.4,0.68,1,1,0.19,115,274.166
KEXKAB,C(C(=O)O)C(=O)O,Zn,acetonitrile,6.5,169.2598927,173.2163235,-5.884297521,-115.8677686,-166.8862228,-51.03945649,0,0.307520661,-2.49472335,0,-5.447916667,9.355371901,-7.241735537,43.30019117,7.201228534,-33.06718258,0,0,-0.4543,30,65.4,139,4.45,6.4,-60,9.394,7.134,41.05,37.5,0.34,0,1,0.26,81.6,41.4524
KEXPOU,C(C(=O)O)C(=O)O,Zn,acetonitrile,6.5,169.2598927,173.2163235,-5.884297521,-115.8677686,-166.8862228,-51.03945649,0,0.307520661,-2.49472335,0,-5.447916667,9.355371901,-7.241735537,43.30019117,7.201228534,-33.06718258,0,0,-0.4543,30,65.4,139,4.45,6.4,-60,9.394,7.134,41.05,37.5,0.34,0,1,0.26,81.6,55.5812
KIKFES,C1=CN=CC=C1C2=CC=NC=C2,Cd,"N,N-dimethylacetamide",2.5,158.4882451,153.3959163,-28.08,-37.42,-168.53654,-97.35287001,0,-0.110664,5.60363627,17.32369574,-0.070175439,6.49,-0.984736842,31.17136264,-6.11030994,-4.654749251,35.39237126,0,2.1436,48,112.41,158,4.33,7.2,-70,8.994,8.69,87.12,32.2,-0.85,1,2,0.25,165.1,544.24
KIXBOL,C1=CC(=NC=C1C(=O)O)C2=NC=C(C=C2)C(=O)O,In,acetonitrile,3.720867209,160.1984138,154.1273308,-1.668639053,-27.81656805,-140.2220272,281.4722231,-269.0751763,1.090269822,-19.25705899,4.695555829,-0.111729126,7.053254438,-0.556331361,33.14799302,-0.39660291,-2.702926602,24.26546827,11.12690298,1.54,49,114.818,193,3.1,9.7,29,5.786,7.31,41.05,37.5,0.34,0,1,0.26,81.6,206.439
KIYQOA,C1=CC(=NC=C1C(=O)O)C(=O)O,Zn,"N,N-dimethylformamide",5.16374269,162.6584682,157.2880489,3.847750865,-17.37024221,-104.8617421,176.0706254,-7.766032344,0.27456782,-8.349339334,0.813658439,-0.200068939,7.467128028,-0.598973869,34.82995965,0.791278768,-2.966030058,12.13273414,11.25737949,0.478,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,203.653
KOGBAM,C1=CC(=CC=C1C(=O)O)C(=O)O,Co,dichloromethane,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,27,58.93319,192,4.3,7.5,64,7.881,8.86,84.9,9.1,1.25,0,1,0.2,39.6,117.592
KOGSOQ,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Zn,"N,N-diethylformamide",3.374485597,155.9322375,148.2805248,1,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,34.22076092,-0.675512816,-2.510820118,35.39237126,11.12690298,2.75,30,65.4,139,4.45,6.4,-60,9.394,7.134,101.14,36.7,0.945,1,19.9,0.2,152,1264.99
